poliza_id,edad_conductor,sexo,estado_civil,nivel_estudios,ocupacion,zona_residencia,region,antiguedad_cliente_anios,ingreso_mensual_mxn,score_crediticio,prima_mensual_mxn,suma_asegurada_mxn,deducible_pct,historial_siniestros_3_anios,km_anuales,edad_vehiculo_anios,tipo_vehiculo,uso_vehiculo,segmento_marca,metodo_pago,canal_venta,tiene_gps,asistencia_vial,mantenimiento_al_dia,dias_hasta_renovacion,puntaje_riesgo_zona,numero_siniestros_12m,costo_esperado_anual_mxn,riesgo_alto,clase_costo,km_por_anio_vehiculo,log_ingreso,ratio_prima_ingreso,siniestros_x_suma,siniestros_x_prima,grupo_edad
POL-01286,23,Femenino,Soltero,Licenciatura,Profesor,Suburbana,Centro,0.3,24069.0,850.0,410.0,160957.0,3,0,7365.0,4.6,Compacto,Particular,Economico,Trimestral,Online,No,Si,Si,125,38.3,1,3609,0,Bajo,1315.1785714285716,10.088721530777118,0.01703365184877441,160957.0,410.0,Joven
POL-01287,18,Femenino,Soltero,Secundaria,Estudiante,Urbana,Occidente,0.9,15840.0,760.0,595.0,213990.0,10,0,9396.0,4.4,Sedan,Particular,Economico,Trimestral,Banco,No,No,No,309,43.4,0,2208,0,Bajo,1739.9999999999998,9.670356794688852,0.037560760053026956,0.0,0.0,Joven
POL-01288,47,Femenino,Casado,Preparatoria,Independiente,Urbana,Bajio,2.7,30882.0,590.0,625.0,434813.0,5,2,9979.0,2.4,Pickup,Particular,Medio,Mensual,Agente,Si,No,Si,125,50.4,0,9084,0,Medio,2935.0,10.337961149679,0.020237671210698444,0.0,0.0,Adulto
POL-01289,26,Femenino,Soltero,Secundaria,Profesor,Rural,Occidente,6.1,10720.0,652.0,350.0,194507.0,5,1,10308.0,13.9,SUV,Particular,Economico,Mensual,Banco,No,No,Si,129,50.8,1,12745,1,Alto,691.8120805369127,9.27995971385624,0.03264620837608432,194507.0,350.0,Adulto_joven
POL-01290,18,Masculino,Soltero,Licenciatura,Empleado,Rural,Norte,2.7,24371.0,707.0,378.0,287934.0,10,0,17279.0,5.6,Sedan,Particular,Medio,Trimestral,Online,Si,No,Si,144,41.9,1,14355,1,Alto,2618.030303030303,10.101190211368385,0.0155096011816839,287934.0,378.0,Joven
POL-01291,45,Femenino,Divorciado,Secundaria,Estudiante,Urbana,Norte,1.6,29961.0,709.0,767.0,792531.0,5,0,12383.0,13.1,Pickup,Particular,Premium,Trimestral,Online,Si,Si,Si,255,71.7,0,13730,1,Alto,878.2269503546099,10.307685191077328,0.025599092183432346,0.0,0.0,Adulto
POL-01292,72,Femenino,Casado,Posgrado,Empleado,Rural,Norte,0.3,19723.0,683.0,418.0,304784.0,5,0,26899.0,10.5,Sedan,Particular,Medio,Mensual,Agente,No,No,No,22,37.3,0,5430,0,Medio,2339.0434782608695,9.889591447344017,0.02119245589129994,0.0,0.0,Mayor
POL-01293,40,Femenino,Casado,Licenciatura,Profesor,Urbana,Centro,3.2,26978.0,744.0,350.0,175028.0,5,0,25976.0,4.3,Compacto,Particular,Economico,Mensual,Banco,No,Si,No,213,64.2,1,8390,0,Medio,4901.132075471698,10.202814064582626,0.012973053115386041,175028.0,350.0,Adulto
POL-01294,51,Femenino,Soltero,Preparatoria,Empleado,Suburbana,Occidente,1.3,12754.0,641.0,868.0,207852.0,3,2,15464.0,5.7,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,128,62.9,0,4058,0,Bajo,2308.0597014925374,9.453678630575912,0.06805174441395531,0.0,0.0,Adulto
POL-01295,41,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,3.8,12934.0,622.0,671.0,636702.0,3,0,26254.0,3.5,Sedan,Particular,Premium,Mensual,Banco,Si,Si,Si,11,77.4,0,12526,1,Alto,5834.222222222223,9.46769209462013,0.05187475840742172,0.0,0.0,Adulto
POL-01296,39,Masculino,Soltero,Posgrado,Empleado,Urbana,Bajio,15.1,21511.5,624.0,457.0,408885.0,3,1,23685.0,3.8,SUV,Trabajo,Medio,Mensual,Online,Si,Si,No,140,72.5,0,7346,0,Medio,4934.375,9.976389440519794,0.021243463102847183,0.0,0.0,Adulto_joven
POL-01297,52,Femenino,Casado,Licenciatura,Estudiante,Rural,Sur,0.5,31952.0,714.0,350.0,363492.0,5,0,13021.0,6.9,SUV,Particular,Medio,Mensual,Agente,No,No,Si,267,43.6,0,3957,0,Bajo,1648.2278481012656,10.372021352111275,0.010953588082496166,0.0,0.0,Adulto
POL-01298,36,Femenino,Divorciado,Secundaria,Empresario,Urbana,Occidente,1.0,21511.5,677.0,370.0,146609.0,3,1,4449.0,8.2,Sedan,Trabajo,Economico,Mensual,Broker,Si,Si,Si,56,69.1,0,1479,0,Bajo,483.5869565217392,9.976389440519794,0.017199302730970367,0.0,0.0,Adulto_joven
POL-01299,43,Femenino,Casado,Preparatoria,Estudiante,Suburbana,Norte,2.6,29317.0,672.0,908.0,337108.0,5,0,14301.0,1.4,Compacto,Particular,Medio,Anual,Banco,No,No,No,85,53.0,0,6878,0,Medio,5958.75,10.285956940849976,0.03097073470223071,0.0,0.0,Adulto
POL-01300,44,Femenino,Soltero,Licenciatura,Independiente,Urbana,Centro,13.8,16318.0,710.0,350.0,205841.0,5,0,11955.0,1.4,Compacto,Trabajo,Medio,Mensual,Broker,Si,Si,Si,273,63.7,0,1834,0,Bajo,4981.25,9.700085352130934,0.021447392609841288,0.0,0.0,Adulto
POL-01301,31,Femenino,Casado,Licenciatura,Profesor,Urbana,Sur,5.9,19786.0,496.0,350.0,122748.0,10,1,16636.0,3.9,Compacto,Particular,Economico,Mensual,Agente,No,No,Si,102,61.8,0,4091,0,Bajo,3395.1020408163263,9.89278043539244,0.01768838126042351,0.0,0.0,Adulto_joven
POL-01302,53,Masculino,Soltero,Licenciatura,Empleado,Urbana,Occidente,9.1,10531.0,673.0,933.0,496227.0,5,0,15991.0,6.3,SUV,Particular,Medio,Mensual,Online,No,No,Si,338,74.0,0,7749,0,Medio,2190.5479452054797,9.2621735206162,0.08858716293201671,0.0,0.0,Adulto
POL-01303,38,Masculino,Soltero,Licenciatura,Independiente,Urbana,Centro,1.6,13772.0,666.0,350.0,153305.0,15,1,15847.0,10.9,Compacto,Particular,Economico,Mensual,Online,Si,Si,No,349,54.6,0,500,0,Bajo,1331.6806722689075,9.530465432917332,0.025412038045451245,0.0,0.0,Adulto_joven
POL-01304,30,Masculino,Casado,Posgrado,Estudiante,Suburbana,Centro,19.3,37428.0,775.0,509.0,133664.0,3,1,18380.0,5.5,Compacto,Trabajo,Economico,Mensual,Online,No,No,Si,142,61.9,0,3578,0,Bajo,2827.6923076923076,10.530201084004045,0.013599080926554276,0.0,0.0,Adulto_joven
POL-01305,47,Femenino,Casado,Posgrado,Independiente,Urbana,Centro,0.4,22401.0,535.0,734.0,434150.0,10,0,8831.0,4.6,SUV,Particular,Medio,Anual,Agente,Si,Si,Si,333,62.8,1,10389,0,Medio,1576.9642857142858,10.016905519571685,0.03276493170252656,434150.0,734.0,Adulto
POL-01306,28,Femenino,Soltero,Secundaria,Empleado,Suburbana,Sur,0.2,17823.0,767.0,350.0,197497.0,3,0,17762.0,7.5,Sedan,Particular,Desconocido,Mensual,Agente,Si,Si,No,328,39.5,0,3749,0,Bajo,2089.6470588235293,9.788301142727011,0.01963644524236984,0.0,0.0,Adulto_joven
POL-01307,40,Masculino,Soltero,Licenciatura,Independiente,Suburbana,Centro,7.7,20635.0,651.0,350.0,272707.0,10,0,13082.0,3.0,Sedan,Particular,Medio,Anual,Broker,No,Si,No,175,45.6,0,3439,0,Bajo,3270.5,9.93479240236454,0.016960651289009497,0.0,0.0,Adulto
POL-01308,40,Masculino,Viudo,Licenciatura,Empleado,Suburbana,Occidente,10.5,28792.0,687.0,384.0,211063.0,5,1,16600.0,5.6,SUV,Particular,Economico,Anual,Agente,No,No,Si,132,43.0,0,5629,0,Medio,2515.1515151515155,10.267887581025693,0.013336574861945612,0.0,0.0,Adulto
POL-01309,54,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,0.4,28031.0,776.0,350.0,169964.0,5,0,20766.0,4.9,Compacto,Particular,Economico,Trimestral,Broker,Si,Si,Si,343,60.4,0,3369,0,Bajo,3519.6610169491523,10.241101993736118,0.012485730593607306,0.0,0.0,Adulto
POL-01310,46,Femenino,Soltero,Licenciatura,Independiente,Rural,Occidente,0.5,21111.0,692.0,805.0,362649.0,5,1,8766.0,5.9,SUV,Particular,Medio,Trimestral,Agente,No,Si,Si,263,37.2,1,13366,1,Alto,1270.4347826086955,9.95759687818316,0.038129973474801064,362649.0,805.0,Adulto
POL-01311,40,Masculino,Soltero,Secundaria,Empleado,Urbana,Bajio,0.1,40132.0,680.0,867.0,907721.0,5,1,13953.0,10.2,Pickup,Particular,Premium,Trimestral,Broker,Si,No,Si,146,59.9,0,17593,1,Alto,1245.8035714285716,10.599954217506415,0.021603169461540377,0.0,0.0,Adulto
POL-01312,51,Femenino,Soltero,Licenciatura,Independiente,Urbana,Bajio,0.4,21511.5,668.0,1201.0,213564.0,10,1,14848.0,1.6,Sedan,Taxi/Plataforma,Economico,Mensual,Online,Si,Si,Si,11,62.5,1,10754,0,Medio,5710.7692307692305,9.976389440519794,0.055828006972690296,213564.0,1201.0,Adulto
POL-01313,58,Masculino,Casado,Licenciatura,Empleado,Urbana,Norte,0.9,27616.0,614.0,1023.0,135079.0,10,0,12672.0,5.1,Sedan,Taxi/Plataforma,Economico,Anual,Banco,No,Si,No,327,64.5,0,1187,0,Bajo,2077.377049180328,10.226186804119793,0.037042401419415574,0.0,0.0,Adulto
POL-01314,47,Masculino,Casado,Secundaria,Independiente,Urbana,Centro,14.0,22671.0,648.0,799.0,383951.0,5,1,20449.0,8.2,SUV,Particular,Medio,Mensual,Agente,No,Si,Si,54,71.1,0,4956,0,Medio,2222.717391304348,10.028885961930461,0.03524170783345095,0.0,0.0,Adulto
POL-01315,40,Masculino,Soltero,Preparatoria,Empleado,Urbana,Norte,4.4,31581.0,596.0,1563.0,334334.0,15,0,11538.0,7.2,Deportivo,Particular,Economico,Mensual,Broker,No,Si,Si,229,63.0,0,5407,0,Medio,1407.0731707317075,10.360342617026589,0.04949021594579191,0.0,0.0,Adulto
POL-01316,23,Femenino,Casado,Secundaria,Independiente,Suburbana,Occidente,6.0,26151.0,647.0,350.0,181463.0,3,0,12445.0,1.7,SUV,Particular,Economico,Mensual,Online,No,Si,Si,121,52.6,0,2832,0,Bajo,4609.259259259259,10.171680948404047,0.013383297644539615,0.0,0.0,Joven
POL-01317,26,Masculino,Casado,Preparatoria,Desconocido,Urbana,Occidente,6.0,39428.0,651.0,634.0,143579.0,10,2,11595.0,1.4,Compacto,Particular,Economico,Trimestral,Online,No,Si,Si,348,65.1,0,5477,0,Medio,4831.25,10.582256865150118,0.016079535367369197,0.0,0.0,Adulto_joven
POL-01318,36,Femenino,Casado,Secundaria,Empleado,Urbana,Occidente,3.1,36082.0,682.0,471.0,204036.0,15,0,21506.0,7.9,Sedan,Particular,Economico,Mensual,Agente,No,Si,Si,232,69.3,0,2665,0,Bajo,2416.404494382022,10.493577119278669,0.01305323836709808,0.0,0.0,Adulto_joven
POL-01319,32,Femenino,Divorciado,Preparatoria,Empleado,Suburbana,Centro,6.4,12566.0,641.0,613.0,206765.0,3,2,12792.0,1.7,SUV,Particular,Economico,Anual,Online,Si,Si,No,161,50.4,0,5815,0,Medio,4737.777777777777,9.438829609615144,0.04877854698814355,0.0,0.0,Adulto_joven
POL-01320,38,Femenino,Divorciado,Licenciatura,Independiente,Urbana,Occidente,3.6,12107.0,651.0,1143.0,188290.0,5,0,18030.0,5.7,SUV,Taxi/Plataforma,Economico,Mensual,Banco,No,Si,Si,81,59.8,0,3108,0,Bajo,2691.0447761194027,9.401621670141608,0.094400396432111,0.0,0.0,Adulto_joven
POL-01321,41,Masculino,Soltero,Licenciatura,Empleado,Urbana,Centro,1.5,14960.0,666.0,705.0,175237.0,5,1,26366.0,9.8,Compacto,Trabajo,Economico,Anual,Agente,No,No,Si,46,57.7,0,6161,0,Medio,2441.296296296296,9.613202094214232,0.047122518548225384,0.0,0.0,Adulto
POL-01322,47,Femenino,Casado,Licenciatura,Profesor,Urbana,Sur,3.3,37634.0,542.0,522.0,337532.0,5,1,15088.0,2.0,Sedan,Particular,Desconocido,Mensual,Online,No,No,Si,363,66.7,0,3799,0,Bajo,5029.333333333333,10.535689747468632,0.013870067756078118,0.0,0.0,Adulto
POL-01323,39,Femenino,Casado,Licenciatura,Profesor,Suburbana,Norte,3.1,9245.0,795.0,596.0,178519.0,10,0,21616.0,13.1,Sedan,Particular,Economico,Mensual,Agente,No,Si,Si,290,60.2,0,4856,0,Medio,1533.049645390071,9.13194630454817,0.0644603071598529,0.0,0.0,Adulto_joven
POL-01324,46,Masculino,Viudo,Secundaria,Empleado,Urbana,Occidente,6.9,27335.0,642.0,543.0,642371.0,10,0,24692.0,7.7,Sedan,Trabajo,Premium,Mensual,Broker,Si,No,Si,159,63.2,0,9787,0,Medio,2838.16091954023,10.215959793795127,0.019863915715539946,0.0,0.0,Adulto
POL-01325,41,Femenino,Casado,Secundaria,Independiente,Urbana,Centro,16.0,26855.0,639.0,350.0,307722.0,15,0,21150.0,21.1,Compacto,Trabajo,Medio,Mensual,Broker,Si,No,Si,178,59.4,0,6455,0,Medio,957.0135746606334,10.198244538659871,0.013032469466785821,0.0,0.0,Adulto
POL-01326,18,Masculino,Viudo,Licenciatura,Estudiante,Urbana,Norte,2.1,41700.0,578.0,350.0,186476.0,5,0,15408.0,3.9,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,361,63.0,0,5560,0,Medio,3144.4897959183672,10.638280388314705,0.00839308409870267,0.0,0.0,Joven
POL-01327,28,Femenino,Casado,Secundaria,Empleado,Suburbana,Occidente,5.8,24294.0,651.0,636.0,702360.0,5,0,19032.0,11.2,Sedan,Particular,Premium,Anual,Agente,Si,Si,Si,207,45.5,0,10784,0,Medio,1560.0,10.098025846840004,0.02617822597242231,0.0,0.0,Adulto_joven
POL-01328,38,Femenino,Soltero,Posgrado,Independiente,Suburbana,Centro,0.4,10509.0,754.0,403.0,207057.0,5,1,8419.0,4.2,SUV,Particular,Economico,Mensual,Online,No,No,Si,39,44.7,1,8329,0,Medio,1619.0384615384614,9.260082463870997,0.03834443387250238,207057.0,403.0,Adulto_joven
POL-01329,24,Masculino,Casado,Licenciatura,Independiente,Suburbana,Sur,6.0,12980.0,728.0,350.0,178755.0,10,1,11210.0,5.5,SUV,Particular,Economico,Trimestral,Agente,No,Si,Si,213,38.5,0,1494,0,Bajo,1724.6153846153845,9.471242028892995,0.026962483629920653,0.0,0.0,Joven
POL-01330,48,Femenino,Viudo,Preparatoria,Independiente,Urbana,Occidente,1.9,11484.0,714.0,418.0,164855.0,3,1,12174.0,3.5,Compacto,Particular,Economico,Mensual,Online,No,No,Si,351,63.0,0,1656,0,Bajo,2705.3333333333335,9.3487971151232,0.03639529821506313,0.0,0.0,Adulto
POL-01331,60,Femenino,Casado,Posgrado,Empleado,Urbana,Occidente,0.2,16365.0,691.0,557.0,310416.0,15,0,27823.0,5.3,Compacto,Trabajo,Medio,Mensual,Agente,No,Si,Si,153,66.9,0,1694,0,Bajo,4416.349206349207,9.702961291087327,0.03403397287058536,0.0,0.0,Mayor
POL-01332,56,Masculino,Soltero,Secundaria,Empleado,Urbana,Norte,1.8,21511.5,623.0,350.0,389365.0,5,0,11031.0,9.0,SUV,Particular,Medio,Mensual,Online,Si,Si,Si,337,56.3,0,5983,0,Medio,1103.1,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto
POL-01333,37,Masculino,Casado,Preparatoria,Estudiante,Urbana,Occidente,3.8,11589.0,541.0,350.0,170199.0,5,0,10949.0,13.4,Compacto,Particular,Economico,Mensual,Agente,No,Si,No,292,58.0,1,10763,0,Medio,760.3472222222222,9.357897936333798,0.030198446937014668,170199.0,350.0,Adulto_joven
POL-01334,59,Masculino,Soltero,Licenciatura,Independiente,Urbana,Occidente,0.5,49398.0,635.0,535.0,233419.0,5,1,9758.0,3.0,Pickup,Particular,Economico,Anual,Agente,No,No,Si,165,57.4,0,4795,0,Medio,2439.5,10.807685460056144,0.010830178748557663,0.0,0.0,Adulto
POL-01335,42,Femenino,Soltero,Preparatoria,Empleado,Urbana,Occidente,10.3,10614.0,651.0,370.0,316536.0,10,1,18579.0,6.0,Sedan,Trabajo,Medio,Trimestral,Agente,No,No,Si,271,53.9,0,5347,0,Medio,2654.1428571428573,9.270023374137356,0.03485633537447009,0.0,0.0,Adulto
POL-01336,36,Femenino,Casado,Posgrado,Independiente,Urbana,Occidente,0.3,46127.0,729.0,395.0,188808.0,5,1,16284.0,3.8,Compacto,Trabajo,Economico,Mensual,Online,Si,Si,Si,23,57.4,0,10470,0,Medio,3392.5,10.739175419878183,0.008563128685397155,0.0,0.0,Adulto_joven
POL-01337,32,Masculino,Soltero,Secundaria,Empleado,Suburbana,Norte,10.6,42219.0,673.0,904.0,234646.0,10,2,21477.0,6.2,Pickup,Particular,Economico,Trimestral,Online,Si,Si,Si,114,48.4,0,4014,0,Bajo,2982.9166666666665,10.650649321402312,0.021411653244907628,0.0,0.0,Adulto_joven
POL-01338,36,Masculino,Casado,Licenciatura,Empleado,Urbana,Centro,4.9,36057.0,771.0,1664.0,383522.0,5,0,19192.0,9.8,SUV,Taxi/Plataforma,Medio,Mensual,Agente,No,No,No,350,54.3,0,7246,0,Medio,1777.037037037037,10.492884032102145,0.04614787287148483,0.0,0.0,Adulto_joven
POL-01339,35,Masculino,Soltero,Licenciatura,Empleado,Suburbana,Centro,1.6,15021.0,740.0,401.0,345167.0,5,0,7908.0,4.0,Pickup,Particular,Medio,Trimestral,Online,Si,No,Si,259,48.9,0,6671,0,Medio,1581.6,9.617271072245957,0.02669418186659566,0.0,0.0,Adulto_joven
POL-01340,42,Masculino,Casado,Licenciatura,Estudiante,Urbana,Centro,2.0,26560.0,616.0,421.0,244425.0,3,1,11060.0,7.0,SUV,Particular,Economico,Anual,Broker,Si,No,Si,305,59.4,0,2152,0,Bajo,1382.5,10.187199253484014,0.015850306840856896,0.0,0.0,Adulto
POL-01341,42,Masculino,Soltero,Preparatoria,Empleado,Urbana,Norte,5.4,10897.0,515.0,398.0,165302.0,10,1,23009.0,2.9,Sedan,Particular,Economico,Anual,Agente,Si,No,Si,363,57.6,0,3251,0,Bajo,5899.74358974359,9.296334565143043,0.03652046247017801,0.0,0.0,Adulto
POL-01342,40,Femenino,Soltero,Preparatoria,Empresario,Urbana,Sur,3.7,36308.0,754.0,609.0,439700.0,5,0,14382.0,10.3,Pickup,Particular,Medio,Mensual,Banco,No,Si,Si,225,68.0,0,7480,0,Medio,1272.7433628318583,10.499820923406714,0.0167727009832273,0.0,0.0,Adulto
POL-01343,46,Femenino,Soltero,Licenciatura,Profesor,Urbana,Sur,4.5,21123.0,752.0,491.0,147324.0,10,0,22032.0,8.4,Compacto,Particular,Economico,Mensual,Online,No,Si,Si,101,59.9,0,936,0,Bajo,2343.8297872340427,9.958165113826825,0.023243703843968944,0.0,0.0,Adulto
POL-01344,55,Masculino,Soltero,Secundaria,Empleado,Urbana,Centro,2.0,17565.0,548.0,350.0,409497.0,5,0,14677.0,3.2,Pickup,Trabajo,Medio,Mensual,Agente,No,Si,Si,130,61.2,0,7872,0,Medio,3494.523809523809,9.773720494477063,0.0199248548332005,0.0,0.0,Adulto
POL-01345,52,Femenino,Soltero,Licenciatura,Empleado,Urbana,Bajio,2.7,11223.0,763.0,906.0,640882.0,5,1,10178.0,3.2,Sedan,Particular,Premium,Anual,Agente,No,Si,Si,263,75.4,0,12798,1,Alto,2423.333333333333,9.325809621782296,0.08071988595866002,0.0,0.0,Adulto
POL-01346,21,Femenino,Soltero,Licenciatura,Estudiante,Rural,Occidente,18.4,6063.58,679.0,1631.0,573183.0,5,0,13832.0,11.6,Deportivo,Particular,Medio,Anual,Online,Si,No,No,11,34.6,0,9287,0,Medio,1097.7777777777778,8.710220569186374,0.26893865692265584,0.0,0.0,Joven
POL-01347,18,Masculino,Casado,Licenciatura,Desconocido,Suburbana,Bajio,1.0,12427.0,662.0,350.0,207283.0,5,0,10176.0,15.5,Sedan,Particular,Economico,Mensual,Online,No,Si,Si,321,62.5,0,2204,0,Bajo,616.7272727272727,9.427707270512938,0.028162214354682975,0.0,0.0,Joven
POL-01348,52,Masculino,Soltero,Licenciatura,Estudiante,Urbana,Occidente,2.2,21511.5,771.0,350.0,216022.0,10,0,12389.0,3.3,Sedan,Particular,Economico,Trimestral,Agente,Si,Si,Si,180,62.2,0,6628,0,Medio,2881.1627906976746,9.976389440519794,0.016269610691458453,0.0,0.0,Adulto
POL-01349,22,Femenino,Casado,Secundaria,Desconocido,Suburbana,Sur,1.4,21511.5,751.0,637.0,194619.0,10,1,16605.0,9.1,Sedan,Particular,Economico,Anual,Broker,No,Si,Si,348,40.9,0,4815,0,Medio,1644.0594059405942,9.976389440519794,0.029610691458454387,0.0,0.0,Joven
POL-01350,37,Femenino,Soltero,Licenciatura,Empleado,Suburbana,Centro,5.8,21511.5,699.0,1850.0,757148.0,5,1,18314.0,4.3,Sedan,Taxi/Plataforma,Premium,Mensual,Online,No,Si,No,160,45.6,0,15313,1,Alto,3455.471698113208,9.976389440519794,0.08599651365485184,0.0,0.0,Adulto_joven
POL-01351,25,Femenino,Divorciado,Licenciatura,Empleado,Suburbana,Centro,5.8,31551.0,685.0,960.0,900197.0,15,1,6754.0,11.6,SUV,Trabajo,Premium,Anual,Agente,Si,No,No,113,50.6,0,16543,1,Alto,536.031746031746,10.359392257402362,0.030425963488843813,0.0,0.0,Adulto_joven
POL-01352,18,Masculino,Divorciado,Preparatoria,Profesor,Suburbana,Centro,1.4,59392.0,696.0,1280.0,257860.0,5,0,15404.0,4.5,Pickup,Taxi/Plataforma,Economico,Mensual,Agente,No,Si,Si,17,60.0,0,3679,0,Bajo,2800.7272727272725,10.99193165328861,0.021551361271530314,0.0,0.0,Joven
POL-01353,47,Masculino,Casado,Posgrado,Estudiante,Urbana,Sur,0.3,45595.0,620.0,605.0,323895.0,10,1,12274.0,8.0,Compacto,Particular,Medio,Mensual,Agente,No,Si,Si,103,71.4,0,6727,0,Medio,1363.7777777777778,10.727575272356669,0.013268707781384332,0.0,0.0,Adulto
POL-01354,50,Femenino,Soltero,Preparatoria,Desconocido,Urbana,Norte,0.0,12888.0,646.0,1824.0,492301.0,5,1,11934.0,5.9,Deportivo,Particular,Medio,Mensual,Online,Si,No,Si,185,65.5,0,8054,0,Medio,1729.5652173913043,9.46412951340478,0.1415160214136085,0.0,0.0,Adulto
POL-01355,33,Femenino,Soltero,Secundaria,Empleado,Urbana,Sur,2.2,7558.0,582.0,350.0,140936.0,3,0,16230.0,1.1,Compacto,Particular,Economico,Mensual,Online,No,Si,Si,341,58.6,0,971,0,Bajo,7728.571428571428,8.930494185292178,0.0463024209551528,0.0,0.0,Adulto_joven
POL-01356,18,Masculino,Divorciado,Preparatoria,Empleado,Urbana,Norte,2.1,80086.64,625.0,350.0,203892.0,5,0,12473.0,3.1,SUV,Trabajo,Economico,Anual,Banco,No,Si,Si,92,50.0,0,3418,0,Bajo,3042.19512195122,11.290876814033778,0.004370212432280437,0.0,0.0,Joven
POL-01357,33,Femenino,Soltero,Posgrado,Empleado,Urbana,Sur,17.8,76630.0,623.0,658.0,234369.0,5,1,23102.0,7.9,Pickup,Particular,Economico,Mensual,Online,No,No,Si,300,67.0,0,5417,0,Medio,2595.7303370786517,11.246756973598734,0.00858660333285485,0.0,0.0,Adulto_joven
POL-01358,45,Masculino,Soltero,Preparatoria,Independiente,Suburbana,Centro,2.5,24403.0,602.0,455.0,166126.0,15,0,22034.0,7.4,Compacto,Particular,Economico,Mensual,Agente,No,Si,No,142,52.5,0,5372,0,Medio,2623.095238095238,10.102502332271744,0.018644484510735946,0.0,0.0,Adulto
POL-01359,21,Masculino,Soltero,Licenciatura,Independiente,Rural,Centro,1.2,21511.5,660.0,1015.0,710738.0,3,1,22000.0,6.3,SUV,Particular,Premium,Mensual,Online,No,No,Si,142,44.6,0,13858,1,Alto,3013.6986301369866,9.976389440519794,0.04718187100522952,0.0,0.0,Joven
POL-01360,42,Femenino,Soltero,Posgrado,Estudiante,Rural,Norte,8.9,21511.5,626.0,678.0,586862.0,3,0,12778.0,13.7,Compacto,Particular,Premium,Mensual,Agente,Si,No,Si,300,29.1,0,7993,0,Medio,869.2517006802722,9.976389440519794,0.03151656013945381,0.0,0.0,Adulto
POL-01361,40,Masculino,Soltero,Preparatoria,Profesor,Rural,Norte,2.7,20731.0,688.0,350.0,209695.0,3,0,10206.0,8.7,SUV,Particular,Economico,Trimestral,Agente,Si,Si,Si,99,33.9,0,2878,0,Bajo,1052.1649484536083,9.939433679309596,0.016882114605440864,0.0,0.0,Adulto
POL-01362,48,Femenino,Casado,Secundaria,Empleado,Suburbana,Norte,3.7,20675.0,528.0,501.0,215822.0,5,0,15951.0,8.1,SUV,Particular,Economico,Mensual,Banco,No,Si,No,61,48.7,0,5552,0,Medio,1752.857142857143,9.93672888631593,0.024230992455020313,0.0,0.0,Adulto
POL-01363,42,Femenino,Soltero,Licenciatura,Empleado,Rural,Sur,0.4,35981.0,651.0,350.0,230477.0,5,0,14673.0,1.1,SUV,Particular,Economico,Mensual,Agente,No,No,Si,83,50.9,0,5433,0,Medio,6987.142857142857,10.490774092396565,0.009727085765104775,0.0,0.0,Adulto
POL-01364,27,Masculino,Casado,Preparatoria,Empleado,Urbana,Centro,1.9,26442.0,660.0,1547.0,528570.0,5,0,12151.0,9.0,Pickup,Taxi/Plataforma,Medio,Trimestral,Banco,Si,Si,Si,275,80.3,0,11274,0,Medio,1215.1,10.182746751976826,0.058503195552698256,0.0,0.0,Adulto_joven
POL-01365,56,Femenino,Soltero,Licenciatura,Estudiante,Urbana,Norte,11.5,11460.0,651.0,725.0,396606.0,5,0,9033.0,1.8,Pickup,Particular,Medio,Anual,Broker,Si,No,Si,166,59.7,0,7953,0,Medio,3226.071428571429,9.346705246496699,0.06325800540965011,0.0,0.0,Adulto
POL-01366,38,No especificado,Soltero,Preparatoria,Empleado,Urbana,Sur,3.6,18402.0,637.0,350.0,396174.0,3,0,15272.0,5.3,SUV,Particular,Medio,Mensual,Online,No,Si,Si,294,54.5,0,9246,0,Medio,2424.126984126984,9.820268973785195,0.01901863826550019,0.0,0.0,Adulto_joven
POL-01367,40,Masculino,Divorciado,Preparatoria,Desconocido,Suburbana,Centro,1.7,31648.0,531.0,350.0,351454.0,5,0,13278.0,1.8,SUV,Trabajo,Medio,Trimestral,Agente,No,No,Si,128,56.5,0,6065,0,Medio,4742.142857142858,10.362461831496553,0.011058801225947107,0.0,0.0,Adulto
POL-01368,28,Femenino,Soltero,Licenciatura,Empleado,Urbana,Bajio,3.9,29127.0,677.0,671.0,140303.0,5,1,19286.0,7.1,Compacto,Particular,Economico,Anual,Agente,No,No,Si,363,85.9,0,3727,0,Bajo,2380.987654320988,10.27945518985527,0.023036253776435044,0.0,0.0,Adulto_joven
POL-01369,34,Femenino,Casado,Preparatoria,Estudiante,Suburbana,Bajio,9.7,25410.0,699.0,1566.0,505540.0,10,0,19158.0,10.0,Deportivo,Particular,Medio,Trimestral,Agente,No,No,Si,66,58.9,0,7226,0,Medio,1741.6363636363637,10.142937430124647,0.06162685451182559,0.0,0.0,Adulto_joven
POL-01370,28,Femenino,Casado,Preparatoria,Estudiante,Urbana,Centro,1.3,36761.0,687.0,554.0,669376.0,10,0,21554.0,5.1,Sedan,Trabajo,Premium,Trimestral,Online,No,Si,Si,46,59.0,1,14036,1,Alto,3533.44262295082,10.51221998195371,0.015069909145313094,669376.0,554.0,Adulto_joven
